bookID;title;authors;average_rating;isbn;isbn13;language_code;num_pages;ratings_count;text_reviews_count;Colonne1;publication_date;publisher
1;Dodge Caravan/Plymouth Voyager/Chrysler Town & Country 96-02 (Haynes Manuals);L. Alan LeDoux;3,93;1563924692;9,78156E+12;eng;336;14;1;13;12/2/2002;Haynes Manuals N. America  Inc.
1;Evolution (Star Trek Voyager: String Theory  #3);Heather Jarman;3,78;1416507817;9,78142E+12;eng;416;324;18;306;2/28/2006;Pocket Books
1;Masterpieces: The Best Science Fiction of the Twentieth Century;Orson Scott Card/Isaac Asimov/William Gibson/Michael Swanwick/Theodore Sturgeon/Larry Niven/Robert Silverberg/Harry Turtledove/James Blish/George R.R. Martin/James Patrick Kelly/Karen Joy Fowler/Arthur C. Clarke/Lloyd Biggle Jr./Terry Bisson/Poul Anderson/John Kessel/R.A. Lafferty/C.J. Cherryh/Lisa Goldstein/Edmond Hamilton/Robert A. Heinlein/Ursula K. Le Guin/Ray Bradbury/Frederik Pohl/Harlan Ellison/George Alec Effinger/Brian W. Aldiss;4,21;0441011330;9,78044E+12;eng;422;1202;79;1123;3/2/2004;Ace Books
1;Earthborn (Homecoming Saga #5);Orson Scott Card;3,41;0312930402;9,78031E+12;eng;378;64;2;62;5/1/1995;Tor Books
1;First Meetings: In the Enderverse;Orson Scott Card;3,84;1841493112;9,78184E+12;en-GB;228;69;2;67;3/1/2013;Little  Brown Young Readers
1;Wyrms;Orson Scott Card;3,38;0765305607;9,78077E+12;eng;336;4984;202;4782;4/5/2003;Orb Books
1;The Abyss;Orson Scott Card/James Francis Cameron;4,07;0099690608;9,7801E+12;eng;363;17911;111;17800;10/5/1989;Legend
1;Shadow Puppets (Shadow Series  #3);Orson Scott Card;3,89;0641573049;9,78064E+12;eng;345;3;0;3;8/19/2002;Doherty  Tom Associates  LLC
1;Pastwatch: The Redemption of Christopher Columbus;Orson Scott Card;3,97;0812508645;9,78081E+12;en-US;402;12940;894;12046;3/1/2016;Tor Books
1;This Is the Way the World Ends;James K. Morrow;3,75;0156002086;9,78016E+12;eng;319;1312;81;1231;4/24/1995;Harcourt Brace & company
1;Galapagos: World's End;William Beebe;3,84;0486256421;9,78049E+12;en-US;528;31;7;24;5/1/1988;Dover Publications
1;The Well At The World's End: Volume I;William Morris/Lin Carter;3,81;1587150883;9,78159E+12;en-US;332;257;22;235;3/20/2000;Borgo Press
1;The Well at the World's End: Volume II;William Morris;3,9;1587150891;9,78159E+12;eng;252;14;1;13;3/20/2000;Borgo Press
1;Lost Boys;Orson Scott Card;3,59;0517125773;9,78052E+12;eng;448;7469;689;6780;7/10/1994;Random House Value Publishing
1;The Worthing Saga (Worthing  #1-3);Orson Scott Card;3,85;0812533313;9,78081E+12;eng;463;8064;299;7765;12/15/1992;Tor Books
1;The Rocky Road to Romance (Elsie Hawkins #4);Janet Evanovich;3,67;0060598891;9,78006E+12;eng;249;9669;315;9354;11/29/2011;Harper
1;Love Overboard;Janet Evanovich;3,65;0060598840;9,78006E+12;eng;244;11448;338;11110;2/1/2005;HarperTorch
1;Back to the Bedroom (Elsie Hawkins #1);Janet Evanovich;3,68;0060598859;9,78006E+12;eng;234;10077;486;9591;2/25/2014;Harper
1;More Plums in One (Stephanie Plum  #4-6);Janet Evanovich;4,45;031236296X;9,78031E+12;en-US;792;219;11;208;4/3/2007;St. Martin's Press
1;Full Blast (Full #4);Janet Evanovich/Charlotte Hughes;3,83;0312983301;9,78031E+12;eng;344;12363;278;12085;4/19/2004;St. Martin's Paperbacks
1;Metro Girl (Alex Barnaby  #1);Janet Evanovich;3,62;0060584025;9,78006E+12;eng;374;28987;1090;27897;9/27/2005;HarperTorch
1;To the Nines (Stephanie Plum  #9);Janet Evanovich;4,17;0747267634;9,78075E+12;eng;320;94990;1581;93409;6/5/2004;St. Martin's Press
1;Full Speed (Full  #3);Janet Evanovich/Charlotte Hughes;3,83;0755301978;9,78076E+12;eng;344;11280;223;11057;11/3/2003;Headline
1;Love Overboard;Janet Evanovich/C.J. Critt;3,65;006073695X;9,78006E+12;eng;5;95;22;73;1/25/2005;HarperAudio
1;The Rocky Road to Romance (Elsie Hawkins  #4);Janet Evanovich/C.J. Critt;3,67;0060738251;9,78006E+12;eng;5;93;26;67;8/31/2004;HarperAudio
1;Two for the Dough (Stephanie Plum  #2);Janet Evanovich;4,11;0312948964;9,78031E+12;en-US;325;2509;292;2217;6/29/2007;St. Martin's Press
1;The Full Box (Full  #1-4);Janet Evanovich/Charlotte Hughes;4,29;1593979266;9,78159E+12;eng;0;101;3;98;2/16/2016;Macmillan Audio
1;Hard Eight (Stephanie Plum  #8);Janet Evanovich;4,17;0747267626;9,78075E+12;eng;339;155;13;142;6/23/2003;Headline Review
1;Hot Six (Stephanie Plum  #6);Janet Evanovich;4,19;033037124X;9,78033E+12;eng;324;307;28;279;6/1/2001;Pan MacMillan
1;Metro Girl (Alex Barnaby  #1);Janet Evanovich/C.J. Critt;3,62;0061126527;9,78006E+12;eng;6;79;29;50;7/25/2006;HarperAudio
1;Martian Time-Slip;Philip K. Dick;3,77;185798837X;9,78186E+12;eng;226;353;33;320;7/8/1999;Gollancz
1;The Martians (Mars Trilogy  #3.5);Kim Stanley Robinson;3,56;0553574019;9,78055E+12;eng;434;1495;92;1403;10/3/2000;Spectra Books
1;Pirates of Venus (Venus  #1);Edgar Rice Burroughs/Thomas Floyd/F. Paul Wilson/Phillip R. Burger;3,7;0803261837;9,7808E+12;eng;179;1235;66;1169;9/1/2001;Bison Books
1;Swords of Mars (Barsoom  #8);Edgar Rice Burroughs;3,82;0345329562;9,78035E+12;eng;191;2812;61;2751;7/12/1979;Del Rey
1;The Chessmen of Mars (Barsoom #5);Edgar Rice Burroughs/John Bolen;3,83;1400130212;9,7814E+12;eng;0;5147;157;4990;1/1/2005;Tantor Media
1;The Warlord of Mars (Barsoom  #3);Edgar Rice Burroughs/John Bolen;3,86;1400130220;9,7814E+12;eng;6;9350;345;9005;2/1/2001;Tantor Media
1;Synthetic Men of Mars (Barsoom  #9);Edgar Rice Burroughs;3,78;0345339304;9,78035E+12;eng;160;2601;58;2543;1/12/1980;Del Rey
1;The Master Mind of Mars (Barsoom #6);Edgar Rice Burroughs;3,85;0345334248;9,78035E+12;eng;160;3949;80;3869;4/12/1979;Ballantine Books
1;A Fighting Man of Mars (Barsoom  #7);Edgar Rice Burroughs;3,84;0345345118;9,78035E+12;eng;239;3169;77;3092;10/12/1984;Del Rey
1;Thuvia  Maid of Mars (Barsoom  #4);Edgar Rice Burroughs;3,75;0345339932;9,78035E+12;eng;160;6313;233;6080;7/12/1986;Del Rey
1;John Carter of Mars (Barsoom #11);Edgar Rice Burroughs;3,82;0345329554;9,78035E+12;eng;167;3703;78;3625;7/12/1985;Del Rey
1;A Princess of Mars (Barsoom  #1);Edgar Rice Burroughs/John Seelye;3,81;0143104888;9,78014E+12;eng;186;38926;2355;36571;1/30/2007;Penguin Books
1;Escape on Venus (Venus  #4);Edgar Rice Burroughs;3,7;0345370112;9,78035E+12;eng;246;9;0;9;6/15/1991;Del Rey
1;Tarzan of the Apes: Tarzan of the Apes/The Son of Tarzan/Tarzan at the Earth's Core/Tarzan Triumphant;Edgar Rice Burroughs/Esteban Maroto/J. Allen St. John/Studley Burroughs;4,14;0517659573;9,78052E+12;eng;848;29;1;28;11/30/1988;Random House Value Publishing
1;Tarzan of the Apes (Tarzan  #1);Edgar Rice Burroughs;3,9;0809599813;9,78081E+12;eng;324;31734;1573;30161;9/1/2003;Wildside Press
1;The Five People You Meet in Heaven;Mitch Albom;3,93;0751536822;9,78075E+12;eng;229;4251;525;3726;9/2/2005;Time Warner Paperbacks
1;Murder in the Bastille (Aimee Leduc Investigations  #4);Cara Black;3,73;1569473641;9,78157E+12;en-US;276;1198;110;1088;4/1/2004;Soho Crime
1;The Thirteenth Tale;Diane Setterfield;3,96;0743298020;9,78074E+12;eng;406;239809;18865;220944;9/12/2006;Atria Books
1;Market Forces;Richard K. Morgan;3,59;0345457749;9,78035E+12;eng;464;5593;264;5329;3/1/2005;Ballantine Books
1;Black Widow: The Things They Say About Her;Richard K. Morgan/Bill Sienkiewicz/Sean Phillips;3,47;0785117687;9,78079E+12;eng;144;302;33;269;6/7/2006;Marvel
1;Black Widow: Homecoming;Richard K. Morgan/Bill Sienkiewicz/Goran Parlov;3,79;0785114939;9,78079E+12;eng;144;617;43;574;5/11/2005;Marvel
1;Ragtime;E.L. Doctorow;3,88;0553026003;9,78055E+12;eng;369;210;37;173;3/1/1977;Bantam Books
1;Ragtime in Simla (Joe Sandilands  #2);Barbara Cleverly;3,84;0385339720;9,78039E+12;en-US;368;60;10;50;7/25/2006;Delta
1;Thank You for Smoking;Christopher Buckley;3,93;0812976525;9,78081E+12;eng;272;9900;561;9339;2/14/2006;Random House Trade Paperbacks
1;The Crossing;Cormac McCarthy;4,13;0517168952;9,78052E+12;eng;425;232;13;219;4/28/1996;Random House Value Publishing
1;Cities of the Plain (The Border Trilogy  #3);Cormac McCarthy;4,09;0679747192;9,78068E+12;eng;292;17475;946;16529;5/25/1999;Vintage
1;The Agony and the Ecstasy: A Biographical Novel of Michelangelo;Irving Stone;4,07;0451213238;9,78045E+12;en-US;776;917;130;787;9/7/2004;NAL
1;The Agony and the Ecstasy;Irving Stone;4,07;0099416271;9,7801E+12;eng;777;160;18;142;1/1/1991;Arrow
1;Harvest;Tess Gerritsen;4,11;067155302X;9,78067E+12;eng;368;15619;523;15096;8/1/1997;Pocket Books
1;Story of O (Story of O #1);Pauline Réage/Sabine d'Estree;3,32;0345301110;9,78035E+12;eng;199;12840;997;11843;5/12/1981;Ballantine Books
1;Story of O;Pauline Réage/John Paul Hand;3,32;1562010352;9,78156E+12;eng;224;446;52;394;5/8/1998;Running Press Adult
1;The O. Henry Prize Stories 2003;Laura Furman/David Guterson/Diane Johnson/Jennifer Egan;3,78;1400031311;9,7814E+12;eng;384;138;22;116;9/9/2003;Random House Value Publishing
1;The Illustrated Story Of O;Doris Kloster/Pauline Réage;3,96;0312266057;9,78031E+12;eng;160;24;1;23;9/20/2001;St. Martin's Press
1;The Valley of Vision: A Collection of Puritan Prayers and Devotions;Arthur Bennett;4,54;0851512283;9,78085E+12;eng;223;9476;247;9229;11/1/1975;Banner of Truth
1;Valley Of Silence (Circle Trilogy  #3);Nora Roberts;4,22;0515141674;9,78052E+12;eng;318;1372;113;1259;11/1/2006;Berkley Books
1;Revolution in The Valley: The Insanely Great Story of How the Mac Was Made;Andy Hertzfeld/Steve Wozniak;4,18;0596007191;9,7806E+12;en-US;291;1900;55;1845;12/16/2004;O'Reilly Media
1;The Valley of Horses (Earth's Children  #2);Jean M. Auel;4;0553381660;9,78055E+12;en-US;544;59723;1733;57990;6/25/2002;Bantam
1;How Green Was My Valley;Richard Llewellyn;4,18;0141185856;9,78014E+12;eng;448;12351;1041;11310;6/28/2001;Penguin Classics
1;Once A Warrior King: Memories of an Officer in Vietnam;David Donovan;4,27;0345479076;9,78035E+12;en-US;352;413;24;389;7/12/1986;Ballantine
1;Once a Warrior (Warriors  #1);Karyn Monk;3,75;0553574221;9,78055E+12;eng;384;309;20;289;3/31/1997;Fanfare
1;Time and Again (Time  #1);Jack Finney;3,96;0575073608;9,78058E+12;eng;399;13760;1624;12136;5/1/2012;Orion Publishing Group
1;Time and Again (Time Travel #1-2);Nora Roberts;3,77;0373285337;9,78037E+12;eng;505;302;30;272;3/28/2006;Silhouette Books
1;Time and Again: Time Was / Times Change;Nora Roberts;3,77;0373484410;9,78037E+12;eng;505;7574;194;7380;8/24/2001;Silhouette
1;Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith;Marcus J. Borg;4,12;0060609176;9,78006E+12;en-US;160;4272;260;4012;4/7/2015;HarperOne
1;Reading the Bible Again for the First Time: Taking the Bible Seriously but Not Literally;Marcus J. Borg;4,13;0060609192;9,78006E+12;en-US;321;2959;187;2772;4/7/2015;HarperOne
1;The Complete Idiot's Guide to Business Plans;Gwen Moran;3,32;1592574009;9,78159E+12;eng;314;16;4;12;10/4/2005;Alpha Books
1;PHP and MySQL Web Development (Developer's Library);Luke Welling/Laura Thomson;3,96;0672326728;7,52063E+11;en-US;1008;590;31;559;10/1/2004;Sams
1;Beginning PHP and MySQL 5: From Novice to Professional;W. Jason Gilmore;3,72;1590595521;9,78159E+12;en-US;913;158;12;146;10/1/2005;Apress
1;PHP & MySQL For Dummies;Janet Valade;3,55;0470096004;9,78047E+12;eng;436;145;6;139;12/1/2006;Wiley Publishing
1;PHP and MySQL for Dummies;Janet Valade;3,55;0764555898;9,78076E+12;en-US;456;12;2;10;4/9/2004;For Dummies
1;Graphic Design Now;Charlotte Fiell/Peter Fiell;3,43;382284778X;9,78382E+12;eng;349;67;2;65;11/1/2005;Taschen
1;Michael Moore's Fahrenheit 9/11: How One Film Divided a Nation;Robert Brent Toplin;3,44;0700614524;9,7807E+12;eng;161;9;1;8;4/20/2006;University Press of Kansas
1;My Dirty Thirties: Romantic Hedonism;Kelly  Carr;3;1932420347;9,78193E+12;eng;144;8;1;7;7/1/2004;New Tradition Books
1;The Life and Opinions of Tristram Shandy  Gentleman;Laurence Sterne/Robert Folkenflik;3,74;0375761195;9,78038E+12;eng;704;96;11;85;9/21/2004;Modern Library
1;La fortaleza digital;Dan Brown/Eduardo García Murillo;3,65;8489367019;9,78849E+12;spa;440;1078;76;1002;2/1/2006;Umbriel
1;The United States of Europe: The New Superpower and the End of American Supremacy;T.R. Reid;3,62;0143036084;9,78014E+12;en-US;320;691;63;628;11/1/2005;Penguin Books
1;Europe on a Shoestring;Sarah Johnstone/Aaron Anderson/Sarah  Andrews/Lonely Planet;4,05;1741045916;9,78174E+12;eng;1284;357;16;341;3/1/2007;Lonely Planet
1;Europe and the People Without History;Eric R. Wolf;4,12;0520048989;9,78052E+12;eng;534;995;32;963;12/3/1982;University of California Press
1;A History of Modern Europe  Volume 2: From the French Revolution to the Present;John M. Merriman;4;0393924955;9,78039E+12;en-US;1040;62;4;58;2/1/2004;W. W. Norton & Company
1;How Europe Underdeveloped Africa;Walter Rodney/Vincent Harding;4,27;0882580965;9,78088E+12;eng;312;2088;96;1992;1/1/1981;Howard University Press
1;Europe: A History;Norman Davies;4,17;0060974680;9,78006E+12;eng;1392;3394;163;3231;1/20/1998;Harper Perennial
1;The Basketball Diaries;Jim Carroll;3,95;0140249990;9,78014E+12;eng;224;308;19;289;4/1/1995;Penguin Books
1;The Basketball Diaries and the Book of Nods;Jim Carroll;4,25;0571148433;9,78057E+12;eng;320;85;3;82;5/26/1987;Faber & Faber Ltd.
1;The 10 Commandments of Parenting: The Do's and Don'ts for Raising Great Kids;Ed  Young;4;0802431488;9,7808E+12;eng;224;25;2;23;9/1/2005;Moody Publishers
1;Unsung Heroes Of Rock 'n' Roll: The Birth Of Rock In The Wild Years Before Elvis;Nick Tosches;4,11;0306808919;9,78031E+12;eng;288;334;15;319;5/7/1999;Da Capo Press
1;In the Hand of Dante;Nick Tosches;3,18;0316735647;9,78032E+12;en-US;384;683;76;607;9/1/2003;Back Bay Books
1;Ray Bradbury's Fahrenheit 451;Harold Bloom;4,18;0791059294;9,78079E+12;eng;147;991;52;939;12/31/2001;Chelsea House Publications
1;Schott's Original Miscellany;Ben Schott/Collin Deckerman;4,08;1582343497;9,78158E+12;eng;158;1379;103;1276;8/4/2003;Bloomsbury Publishing PLC
1;Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy;John W. Schott/Jean S. Arbeiter;2,67;0316773786;9,78032E+12;en-US;260;3;1;2;1/1/1998;Little Brown and Company
1;Blowback (Scot Harvath  #4);Brad Thor;4,18;1416505415;9,78142E+12;eng;575;13546;371;13175;6/1/2006;Pocket Books
1;The Sorrows of Empire: Militarism  Secrecy  and the End of the Republic;Chalmers Johnson/Shara Kay;4,13;0805077979;9,78081E+12;en-US;389;1332;75;1257;4/1/2005;St. Martins Press-3PL
1;Bouvard and Pecuchet;Gustave Flaubert/???????? ??????????/Mark Polizzotti/Raymond Queneau;3,86;1564783936;9,78156E+12;eng;328;2820;103;2717;3/28/2006;Dalkey Archive Press
1;Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur;Carl Safina;4,24;0805078916;9,78081E+12;eng;383;644;78;566;5/30/2006;Henry Holt and Company
1;Thirteen Moons on Turtle's Back;Joseph Bruchac/Jonathan London/Thomas Locker;4,08;0698115848;9,7807E+12;en-US;32;318;40;278;8/25/1997;Puffin Books
1;One Tiny Turtle;Nicola Davies/Jane Chapman;4,13;0763623113;9,78076E+12;eng;32;518;102;416;6/14/2005;Candlewick Press
1;Turtle Island;Gary Snyder/Michael Corr;4,09;0811205460;9,78081E+12;eng;112;3809;105;3704;1/17/1974;New Directions
1;Turtles  Termites  and Traffic Jams: Explorations in Massively Parallel Microworlds;Mitchel Resnick;3,86;0262680939;9,78026E+12;eng;184;131;8;123;1/22/1997;Bradford Book
1;Turtle Moon;Alice Hoffman;3,83;0099429160;9,7801E+12;eng;275;7545;388;7157;4/4/2002;Vintage
1;Aquatic Turtles: Sliders  Cooters  Painted  and Map Turtles;Richard D. Bartlett/Patricia P. Bartlett;3,8;0764122789;9,78076E+12;eng;46;20;4;16;2/1/2003;B.E.S. Publishing
1;Turtles & Tortoises for Dummies;Liz Palika;3,57;0764553135;9,78076E+12;eng;328;53;5;48;3/15/2001;For Dummies
1;The Turtle and the Monkey;Paul Galdone/Joanna Galdone;3,74;0395544254;9,7804E+12;eng;32;58;6;52;9/24/1990;Clarion Books
1;Turtle Diary;Russell Hoban;4;0747548315;9,78075E+12;eng;182;893;99;794;9/4/2000;Bloomsbury Publishing PLC
1;Lessons from Turtle Island: Native Curriculum in Early Childhood Classrooms;Guy W. Jones/Sally Moomaw;4,35;1929610254;9,78193E+12;eng;208;16;2;14;9/1/2002;Redleaf Press
1;Inside Himalaya;Basil Pao/Michael Palin;4;0297843702;9,7803E+12;en-GB;200;30;2;28;1/31/2005;Weidenfeld & Nicolson
1;Youth in Revolt: The Journals of Nick Twisp : Volumes I  II  III/Youth in Revolt/Youth in Bondage/Youth in Exile;C.D. Payne;4,04;1882647009;9,78188E+12;eng;503;29;6;23;8/1/1993;Aivia Press
1;The Demon Princes  Volume One: The Star King  The Killing Machine  The Palace of Love;Jack Vance;4,25;0312853025;9,78031E+12;eng;446;1134;44;1090;4/15/1997;Orb Books
1;Lurulu;Jack Vance;3,59;0312872798;9,78031E+12;en-US;204;276;20;256;2/6/2007;Tor Books
1;Lyonesse: Suldrun's Garden (Lyonesse  #1);Jack Vance;3,93;0425058735;9,78043E+12;eng;436;130;16;114;4/1/1983;Berkley Trade
1;Jack Vance: Critical Appreciations and a Bibliography;A.E. Cunningham/Harlan Ellison/Charles F. Miller/Terry Dowling/Paul Rhoads/Jack Vance/Tom Shippey/Gene Wolfe/David Langford/Dan Simmons/David Mathew;4,15;0712311025;9,78071E+12;eng;232;13;2;11;1/1/2000;British Library
1;Galactic Effectuator;Jack Vance;3,69;0441272320;9,78044E+12;eng;219;286;13;273;11/1/1981;Ace
1;The SFWA Grand Masters 3;Frederik Pohl/Lester del Rey/Damon Knight/A.E. van Vogt/Jack Vance;4,02;0312868774;9,78031E+12;eng;448;8;2;6;6/23/2001;Tor Books
1;The Languages of Pao;Jack Vance;3,8;0743487141;9,78074E+12;en-GB;224;894;54;840;8/1/2004;iBooks
1;The Last Castle;Jack Vance;3,79;0425084787;9,78043E+12;eng;115;841;43;798;1/1/1986;Underwood/Miller  Berkley
1;Madouc (Lyonesse  #3);Jack Vance;4,15;0441505325;9,78044E+12;eng;426;1825;71;1754;8/1/1991;Ace Books
1;Ports of Call;Jack Vance;3,55;0312864744;9,78031E+12;eng;300;409;23;386;1/15/1999;Tor Books
1;The Demon Princes  Volume Two: The Face  The Book of Dreams;Jack Vance;4,3;0312865767;9,78031E+12;eng;397;653;19;634;8/15/1997;Tor Books
1;The Green Pearl (Lyonesse  #2);Jack Vance;4,16;0441303161;9,78044E+12;eng;407;10;2;8;6/15/1987;Ace
1;The Last Castle/Nightwings (Tor Double Novel #15);Jack Vance/Robert Silverberg;3,7;0812501942;9,78081E+12;eng;182;43;4;39;12/1/1989;Tor Books
1;The Many Worlds of Magnus Ridolph;Jack Vance;3,9;0879975318;9,78088E+12;eng;174;282;16;266;4/1/1980;DAW Books Inc
1;Big Dead Place: Inside the Strange and Menacing World of Antarctica;Nicholas Johnson/Eirik Sonneland;3,72;0922915997;9,78092E+12;eng;260;436;95;341;6/1/2005;Feral House
1;Best Science Fiction Stories of Clifford D. Simak;Clifford D. Simak;3,94;0446658081;9,78045E+12;eng;253;64;5;59;6/1/1972;Paperback Library
1;Theodore Rex;Edmund Morris;4,19;0812966007;9,78081E+12;eng;555;38131;911;37220;10/1/2002;Random House Trade Paperbacks
1;Oedipus Tyrannus;Sophocles/Theodore F. Brunner/Luci Berkowitz;3,7;0393098745;9,78039E+12;eng;272;146;10;136;7/1/1970;W.W. Norton & Company
1;The Rise of Theodore Roosevelt;Edmund Morris;4,23;0375756787;9,78038E+12;eng;780;36847;1461;35386;11/20/2001;Random House Trade Paperbacks
1;The Scientists: A History of Science Told Through the Lives of Its Greatest Inventors;John Gribbin;4,08;0812967887;9,78081E+12;eng;672;892;59;833;8/10/2004;Random House Trade Paperbacks
1;A History of the Life Sciences;Lois N. Magner/Magner;4,53;0824708245;9,78082E+12;en-US;514;15;2;13;8/13/2002;CRC Press
1;The Art of Innovation: Lessons in Creativity from IDEO  America's Leading Design Firm;Tom Kelley/Jonathan Littman/Tom Peters;3,97;0385499841;9,78039E+12;eng;320;6412;154;6258;1/16/2001;Broadway Business
1;Absolute Trust in the Goodness of the Earth: New Poems;Alice Walker;4,02;0812971051;9,78081E+12;en-US;229;583;70;513;3/9/2004;Random House Trade Paperbacks
1;I Sold My Soul on Ebay: Viewing Faith Through an Atheist's Eyes;Hemant Mehta/Rob Bell;3,54;1400073472;9,7814E+12;en-US;224;442;78;364;4/17/2007;Waterbrook Press
1;Shadow & Claw (The Book of the New Sun #1-2);Gene Wolfe;4,02;0312890176;9,78031E+12;eng;413;13211;883;12328;10/15/1994;Orb Books
1;Sword & Citadel (The Book of the New Sun #3-4);Gene Wolfe;4,32;0312890184;9,78031E+12;eng;411;9426;351;9075;10/15/1994;Orb Books
1;The Wizard (The Wizard Knight #2);Gene Wolfe;3,86;0765350505;9,78077E+12;eng;587;2595;104;2491;8/29/2006;Tor Fantasy
1;Soldier of Sidon (Latro #3);Gene Wolfe;4,01;0765316641;9,78077E+12;eng;320;1063;60;1003;10/31/2006;Tor Books
1;The Right Stuff;Tom Wolfe;4,24;1579124585;9,78158E+12;eng;304;213;24;189;5/1/2005;Black Dog & Leventhal
1;Wild Fire (The Hot Zone  #3);Debra Cowan;3,86;0373274742;9,78037E+12;eng;250;14;0;14;1/31/2006;Silhouette Books
1;The Best American Mystery Stories 2004;Nelson DeMille/Otto Penzler;3,55;0618329676;9,78062E+12;eng;448;100;13;87;10/14/2004;Mariner Books
1;Day and Night;Better Homes and Gardens;0;0696018829;9,7807E+12;eng;32;0;1;-1;3/1/1989;Meredith Corporation
1;Romanticism;Hugh Honour;3,75;0064300897;9,78006E+12;eng;416;42;2;40;8/15/1979;Westview Press
1;No Cherubs for Melanie;James  Hawkins;4;1550023926;9,78155E+12;eng;394;8;1;7;10/1/2002;Dundurn
1;The Fish Kisser;James  Hawkins;3,4;0888822405;9,78089E+12;eng;360;9;0;9;11/1/2001;Dundurn
1;Street of the Five Moons (Vicky Bliss  #2);Elizabeth Peters;3,95;0380731215;9,78038E+12;eng;376;3654;148;3506;3/7/2000;Avon
1;Stand on Zanzibar;John Brunner;3,96;1857988361;9,78186E+12;eng;672;12560;387;12173;8/12/1999;Gollancz
1;The Shockwave Rider;John Brunner;3,95;0345467175;9,78035E+12;eng;288;2945;125;2820;3/1/1995;Del Rey
1;Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing;Suzanne C. O'Connell Smeltzer/Brenda G. Bare/Mary Jo Boyer;4;0781723051;9,78078E+12;eng;400;2;0;2;12/21/1999;LWW
1;Natural Theology: Comprising Nature & Grace by Professor Dr Emil Brunner & the Reply No! by Dr Karl Barth;Karl Barth/Emil Brunner/Peter Fraenkel;3,72;1592441122;9,78159E+12;en-GB;132;92;11;81;12/1/2002;Wipf & Stock Publishers
1;Children of the Thunder / The Tides of Time / The Crucible of Time;John Brunner;2,92;051712310X;9,78052E+12;eng;800;11;1;10;5/3/1995;Wings
1;The Sheep Look Up;John Brunner/James John Bell/David Brin;3,95;1932100016;9,78193E+12;eng;388;3568;284;3284;5/11/2003;BenBella Books
1;Entry to Elsewhen;John Brunner;3,37;0879971541;9,78088E+12;eng;172;58;3;55;2/28/1975;DAW Books
1;The Crucible of Time;John Brunner;3,71;0345302354;9,78035E+12;eng;416;25;3;22;6/12/1984;Del Rey
1;Polymath (Zarathustra Refugee Planets  #2);John Brunner;3,56;0879977663;9,78088E+12;en-US;156;238;16;222;8/28/1982;DAW Books (NY)
1;Total Eclipse;John Brunner;3,44;0879979119;9,78088E+12;eng;206;288;22;266;2/7/1984;DAW
1;Manshape;John Brunner;3,11;0879977647;9,78088E+12;eng;159;34;5;29;9/28/1982;DAW SF
1;Modern Classics of Science Fiction;Gardner Dozois/Damon Knight/R.A. Lafferty/Samuel R. Delany/Brian W. Aldiss/Gene Wolfe/Joanna Russ/James Tiptree Jr./Ursula K. Le Guin/Edward Bryant/Howard Waldrop/Jack Dann/L. Sprague de Camp/Lucius Shepard/Pat Cadigan/John Kessel/William Gibson/Connie Willis/Michael Swanwick/Bruce Sterling/Theodore Sturgeon/Richard McKenna/Cordwainer Smith/Jack Vance/Edgar Pangborn/Keith Roberts/Roger Zelazny;4,17;0312088477;9,78031E+12;eng;672;91;6;85;1/15/1993;St. Martin's Griffin
1;The Mammoth Book of Golden Age Science Fiction: Ten Classic Stories from the Birth of Modern Science Fiction Writing;Isaac Asimov/Charles G. Waugh;3,93;0786719052;9,78079E+12;en-US;512;128;12;116;1/24/2007;Running Press
1;Unearthly Neighbors;Chad Oliver;3,83;0517552949;9,78052E+12;eng;208;38;8;30;9/5/1984;Random House Value Publishing
1;The Shores of Another Sea (Classics of Modern Science Fiction 3);Chad Oliver/George Zebrowski/Isaac Asimov;3,55;0517551861;9,78052E+12;eng;214;37;6;31;7/25/1984;Random House Value Publishing
1;Men  Martians and Machines;Eric Frank Russell/George Zebrowski/Isaac Asimov;3,77;0517551853;9,78052E+12;eng;216;164;14;150;2/1/1984;Crown Publishers
1;What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated;Peter D'Epiro/Mary Desmond Pinkowish;3,77;0385490623;9,78039E+12;eng;560;231;19;212;12/1/1998;Anchor
1;World of Wonders (The Deptford Trilogy  #3);Robertson Davies/Wayne Johnston;4,09;0143039148;9,78014E+12;eng;352;3633;142;3491;2/28/2006;Penguin Classics
1;Wonder of the World;David Lindsay-Abaire;3,93;0822218631;9,78082E+12;eng;72;42;4;38;12/31/2003;Dramatists Play Service  Inc.
1;Worlds of Wonder: How to Write Science Fiction & Fantasy;David Gerrold;3,92;1582970076;9,78158E+12;eng;246;424;54;370;4/1/2004;Writer's Digest Books
1;Walking the World in Wonder: A Children's Herbal;Ellen Evert Hopman/Steven Foster;4,29;0892818786;9,78089E+12;eng;160;52;4;48;10/1/2000;Healing Arts Press
